text;success;reference;tags
meia sete oito dois um um oito meia zero três três um cinco meia nove quatro;True;U6 U7 U8 U2 U1 U1 U8 U6 U0 U3 U3 U1 U5 U6 U9 U4;U6 U7 U8 U2 U1 U1 U8 U6 U0 U3 U3 U1 U5 U6 U9 U4
oito um três sete nove dois oito um nove sete oito meia meia cinco quatro zero;True;U8 U1 U3 U7 U9 U2 U8 U1 U9 U7 U8 U6 U6 U5 U4 U0;U8 U1 U3 U7 U9 U2 U8 U1 U9 U7 U8 U6 U6 U5 U4 U0
onze meia quatro cinquenta e seis oitenta e sete trinta e nove zero zero dois um zero;False;D1 U1 U6 U4 D5 U6 D8 U7 D3 U9 U0 U0 U2 U1 U0;
trezentos e trinta e um seiscentos e quarenta e seis setecentos e oitenta e nove quinhentos e dezenove cinquenta e um zero dois;False;D1 C3 D3 U1 C6 D4 U6 C7 D8 U9 C5 D1 U9 D5 U1 U0 U2;
dois dois dois cinco cinco nove nove quatro três oito um um sete sete zero seis;True;U2 U2 U2 U5 U5 U9 U9 U4 U3 U8 U1 U1 U7 U7 U0 U6;U2 U2 U2 U5 U5 U9 U9 U4 U3 U8 U1 U1 U7 U7 U0 U6
sessenta oitenta e três dezenove onze vinte meia quatro setenta e um cinquenta e quatro;False;D60 D8 U3 D1 U9 D1 U1 D20 D6 U4 D7 U1 D5 U4;
nove oito dois cinco um nove dois meia quatro quatro meia cinco sete três zero;False;U9 U8 U2 U5 U1 U9 U2 U6 U4 U4 U6 U5 U7 U3 U0;
um cinco dois quatro oito zero um três zero meia cinco sete cinco zero nove sete;True;U1 U5 U2 U4 U8 U0 U1 U3 U0 U6 U5 U7 U5 U0 U9 U7;U1 U5 U2 U4 U8 U0 U1 U3 U0 U6 U5 U7 U5 U0 U9 U7
um nove cinco cinco quatro cinco nove zero oito três meia um três meia sete dois;True;U1 U9 U5 U5 U4 U5 U9 U0 U8 U3 U6 U1 U3 U6 U7 U2;U1 U9 U5 U5 U4 U5 U9 U0 U8 U3 U6 U1 U3 U6 U7 U2
quatro sete meia zero vinte e cinco sete oito zero sete sete vinte e um zero nove três;False;U4 U7 U6 U0 D2 U5 U7 U8 U0 U7 U7 D2 U1 U0 U9 U3;
sete dois vinte e um trinta e dois sete três cinco quatro meia zero zero nove oito oito;True;U7 U2 D2 U1 D3 U2 U7 U3 U5 U4 U6 U0 U0 U9 U8 U8;U7 U2 D2 U1 D3 U2 U7 U3 U5 U4 U6 U0 U0 U9 U8 U8
sessenta oito três dezenove onze vinte meia quatro sete um cinco quatro;False;D60 U8 U3 D1 U9 D1 U1 D20 U6 U4 U7 U1 U5 U4;
cinco nove dois dois quatro cinco quatro zero sete três um nove cinco quatro oito meia;True;U5 U9 U2 U2 U4 U5 U4 U0 U7 U3 U1 U9 U5 U4 U8 U6;U5 U9 U2 U2 U4 U5 U4 U0 U7 U3 U1 U9 U5 U4 U8 U6
três oito quatro nove zero sete oito sete sete quatro sete dois dois seis cinco um;True;U3 U8 U4 U9 U0 U7 U8 U7 U7 U4 U7 U2 U2 U6 U5 U1;U3 U8 U4 U9 U0 U7 U8 U7 U7 U4 U7 U2 U2 U6 U5 U1
sete mil novecentos e setenta e três seis mil e cinquenta e nove noventa e três vinte e oito doze oitenta e quatro;False;U7 THOUSAND C9 D7 U3 U6 THOUSAND D5 U9 D9 U3 D2 U8 D1 U2 D8 U4;C9 D7 U3 U6 K1 D5 U9 D9 U3 D2 U8 D1 U2 D8 U4
sessenta oitenta e três dezenove onze vinte sessenta e quatro sete um cinquenta e quatro;False;D60 D8 U3 D1 U9 D1 U1 D20 D6 U4 U7 U1 D5 U4;
três dois três meia três zero oito sete nove cinco oito três cinco um um quatro;True;U3 U2 U3 U6 U3 U0 U8 U7 U9 U5 U8 U3 U5 U1 U1 U4;U3 U2 U3 U6 U3 U0 U8 U7 U9 U5 U8 U3 U5 U1 U1 U4
quatro nove um dois três meia oito quatro quatro nove cinco nove sete zero dois;False;U4 U9 U1 U2 U3 U6 U8 U4 U4 U9 U5 U9 U7 U0 U2;
nove sete um cinco sete seis cinco seis oito oito três dois quatro zero dois;False;U9 U7 U1 U5 U7 U6 U5 U6 U8 U8 U3 U2 U4 U0 U2;
um meia é zero quatro oito três oito oito meia nove dois nove sete cinco cinco sete;False;U1 U6 U0 U4 U8 U3 U8 U8 U6 U9 U2 U9 U7 U5 U5 U7;
cinco sete cinco zero zero quatro sete três vinte vinte e sete nove oito meia um;False;U5 U7 U5 U0 U0 U4 U7 U3 D20 D2 U7 U9 U8 U6 U1;
sete cinco meia cinco zero dois meia sete quatro três sete oito um quatro oito nove;True;U7 U5 U6 U5 U0 U2 U6 U7 U4 U3 U7 U8 U1 U4 U8 U9;U7 U5 U6 U5 U0 U2 U6 U7 U4 U3 U7 U8 U1 U4 U8 U9
vinte e um zero cinco cinquenta e sete noventa e três zero quatro trinta treze meia oito;False;D2 U1 U0 U5 D5 U7 D9 U3 U0 U4 D30 D1 U3 D6 U8;
zero seis zero sete cinco nove treze quatro quatro cinco cinco oito seis dois dois;True;U0 U6 U0 U7 U5 U9 D1 U3 U4 U4 U5 U5 U8 U6 U2 U2;U0 U6 U0 U7 U5 U9 D1 U3 U4 U4 U5 U5 U8 U6 U2 U2
cinco cinco cinco quatro quatro oito oito nove treze oito dois sessenta dois sete;False;U5 U5 U5 U4 U4 U8 U8 U9 D1 U3 U8 U2 D60 U2 U7;
dois quatro um cinco nove zero nove meia cinco três meia zero zero cinco oito sete;True;U2 U4 U1 U5 U9 U0 U9 U6 U5 U3 U6 U0 U0 U5 U8 U7;U2 U4 U1 U5 U9 U0 U9 U6 U5 U3 U6 U0 U0 U5 U8 U7
seis mil duzentos e trinta e dois oito sete um seis dois zero cinco sete nove quatro seis;False;U6 THOUSAND C2 D3 U2 U8 U7 U1 U6 U2 U0 U5 U7 U9 U4 U6;
sete um oito três dois meia cinco cinco um três cinco meia zero quatro nove nove;True;U7 U1 U8 U3 U2 U6 U5 U5 U1 U3 U5 U6 U0 U4 U9 U9;U7 U1 U8 U3 U2 U6 U5 U5 U1 U3 U5 U6 U0 U4 U9 U9
zero meia setenta dezessete cinco cinco meia nove sete oito quatro três vinte e oito;False;U0 U6 D70 D1 U7 U5 U5 U6 U9 U7 U8 U4 U3 D2 U8;
trinta e cinco nove meia sete um dois quatro sete meia nove sete trinta e um oitenta;False;D3 U5 U9 U6 U7 U1 U2 U4 U7 U6 U9 U7 D3 U1 D80;
vinte e nove cinquenta e oito quarenta e seis zero meia vinte e quatro quarenta e três trinta e oito setenta e um;True;D2 U9 D5 U8 D4 U6 U0 U6 D2 U4 D4 U3 D3 U8 D7 U1;D2 U9 D5 U8 D4 U6 U0 U6 D2 U4 D4 U3 D3 U8 D7 U1
noventa e seis treze quinze oitenta e três oitenta vinte e quatro setecentos e quarenta e três;False;D9 U6 D1 U3 D1 U5 D8 U3 D80 D2 U4 C7 D4 U3;
cinquenta trinta e cinco onze quarenta e seis noventa e um oitenta e sete sete dois meia;False;D50 D3 U5 D1 U1 D4 U6 D9 U1 D8 U7 U7 U2 U6;
oito oito quatro sete dois três zero um meia nove meia três cinco cinco oito;False;U8 U8 U4 U7 U2 U3 U0 U1 U6 U9 U6 U3 U5 U5 U8;
zero nove cinco meia sete sete cinco sete quatro cinco vinte e oito doze oito três;True;U0 U9 U5 U6 U7 U7 U5 U7 U4 U5 D2 U8 D1 U2 U8 U3;U0 U9 U5 U6 U7 U7 U5 U7 U4 U5 D2 U8 D1 U2 U8 U3
quatro mil novecentos e doze trezentos e sessenta e oito mil quatrocentos e quarenta e nove cinquenta e nove mil setecentos e dois;False;U4 THOUSAND C9 D1 U2 C3 D6 U8 THOUSAND C4 D4 U9 D5 U9 THOUSAND C7 U2;
cinquenta trinta e cinco onze quarenta e seis noventa e um oitenta e sete sete dois meia;False;D50 D3 U5 D1 U1 D4 U6 D9 U1 D8 U7 U7 U2 U6;
onze sete quatro meia quatro oito sete quatro cinco nove meia vinte e cinco zero três;True;D1 U1 U7 U4 U6 U4 U8 U7 U4 U5 U9 U6 D2 U5 U0 U3;D1 U1 U7 U4 U6 U4 U8 U7 U4 U5 U9 U6 D2 U5 U0 U3
onze catorze cinquenta e um oitenta e seis três dois nove três catorze setenta;False;D1 U1 D1 U4 D5 U1 D8 U6 U3 U2 U9 U3 D1 U4 D70;
trinta e três cinco meia vinte e um cinco quatro nove três oito dois zero sete oito;False;D3 U3 U5 U6 D2 U1 U5 U4 U9 U3 U8 U2 U0 U7 U8;
trinta e sete oito oito zero cinco oito cinco oito quatro nove cinco seis um dois;False;D3 U7 U8 U8 U0 U5 U8 U5 U8 U4 U9 U5 U6 U1 U2;
dez cinco quatro quatro três oito três quatro sete nove três um dois meia dois;True;D10 U5 U4 U4 U3 U8 U3 U4 U7 U9 U3 U1 U2 U6 U2;D10 U5 U4 U4 U3 U8 U3 U4 U7 U9 U3 U1 U2 U6 U2
nove nove dezessete sete um vinte e oito vinte e três cinco três seiscentos e quarenta;False;U9 U9 D1 U7 U7 U1 D2 U8 D2 U3 U5 U3 C6 D40;
zero zero treze oito dois sete zero sete meia nove zero quatro um quarenta e cinco;True;U0 U0 D1 U3 U8 U2 U7 U0 U7 U6 U9 U0 U4 U1 D4 U5;U0 U0 D1 U3 U8 U2 U7 U0 U7 U6 U9 U0 U4 U1 D4 U5
trinta e dois cinquenta e nove oitenta e oito vinte e seis doze quarenta e um zero sete nove;False;D3 U2 D5 U9 D8 U8 D2 U6 D1 U2 D4 U1 U0 U7 U9;
vinte e três trinta e cinco setenta e três noventa e cinco noventa e seis quarenta e oito quinze zero oito;False;D2 U3 D3 U5 D7 U3 D9 U5 D9 U6 D4 U8 D1 D5 U0 U8;D2 U3 D3 U5 D7 U3 D9 U5 D9 U6 D4 U8 D1 U5 U0 U8
quarenta e seis trinta e quatro dezessete quarenta e oito quarenta e dois cinquenta e oito zero noventa e três;False;D4 U6 D3 U4 D1 U7 D4 U8 D4 U2 D5 U8 U0 D9 U3;
três sete oito oito zero cinco oito cinco oito quatro nove cinco meia um dois;False;U3 U7 U8 U8 U0 U5 U8 U5 U8 U4 U9 U5 U6 U1 U2;
três seis três seis oito zero nove dois quatro sete quatro sete dois dois um cinco;True;U3 U6 U3 U6 U8 U0 U9 U2 U4 U7 U4 U7 U2 U2 U1 U5;U3 U6 U3 U6 U8 U0 U9 U2 U4 U7 U4 U7 U2 U2 U1 U5
três três dois seis quatro oito nove sete um oito quatro zero cinco sete zero cinco;True;U3 U3 U2 U6 U4 U8 U9 U7 U1 U8 U4 U0 U5 U7 U0 U5;U3 U3 U2 U6 U4 U8 U9 U7 U1 U8 U4 U0 U5 U7 U0 U5
dois nove cinco oito quatro meia zero meia dois quatro quatro três três oito sete um;True;U2 U9 U5 U8 U4 U6 U0 U6 U2 U4 U4 U3 U3 U8 U7 U1;U2 U9 U5 U8 U4 U6 U0 U6 U2 U4 U4 U3 U3 U8 U7 U1
um nove cinco cinco quatro cinco nove zero oito três meia um três meia sete dois;True;U1 U9 U5 U5 U4 U5 U9 U0 U8 U3 U6 U1 U3 U6 U7 U2;U1 U9 U5 U5 U4 U5 U9 U0 U8 U3 U6 U1 U3 U6 U7 U2
zero um dois sete um três nove sete meia dois cinco nove quatro oito um;False;U0 U1 U2 U7 U1 U3 U9 U7 U6 U2 U5 U9 U4 U8 U1;
três um sete três três nove quatro sete nove cinco três zero meia oito dois zero;True;U3 U1 U7 U3 U3 U9 U4 U7 U9 U5 U3 U0 U6 U8 U2 U0;U3 U1 U7 U3 U3 U9 U4 U7 U9 U5 U3 U0 U6 U8 U2 U0
quatro três zero oito quatro cinco trinta vinte e oito setenta e nove meia nove nove um;False;U4 U3 U0 U8 U4 U5 D30 D2 U8 D7 U9 U6 U9 U9 U1;
quatro zero meia oito cinco meia quatro zero quatro sete cinco zero nove dois um três;True;U4 U0 U6 U8 U5 U6 U4 U0 U4 U7 U5 U0 U9 U2 U1 U3;U4 U0 U6 U8 U5 U6 U4 U0 U4 U7 U5 U0 U9 U2 U1 U3
trinta quarenta e seis dezesseis noventa e nove zero oito vinte e cinco setenta e um setenta e cinco;False;D30 D4 U6 D1 U6 D9 U9 U0 U8 D2 U5 D7 U1 D7 U5;
três zero quatro meia um meia nove nove zero oito dois cinco sete um sete cinco;True;U3 U0 U4 U6 U1 U6 U9 U9 U0 U8 U2 U5 U7 U1 U7 U5;U3 U0 U4 U6 U1 U6 U9 U9 U0 U8 U2 U5 U7 U1 U7 U5
zero um vinte e sete noventa e sete meia dois cinco nove quatrocentos e oitenta e um;False;U0 U1 D2 U7 D9 U7 U6 U2 U5 U9 C4 D8 U1;
dois dois oito três nove cinco um cinco zero um quatro dois nove meia sete meia;True;U2 U2 U8 U3 U9 U5 U1 U5 U0 U1 U4 U2 U9 U6 U7 U6;U2 U2 U8 U3 U9 U5 U1 U5 U0 U1 U4 U2 U9 U6 U7 U6
cinquenta e três setenta e um noventa e três vinte e nove oitenta e um cinquenta e um zero cinco meia quatro;True;D5 U3 D7 U1 D9 U3 D2 U9 D8 U1 D5 U1 U0 U5 U6 U4;D5 U3 D7 U1 D9 U3 D2 U9 D8 U1 D5 U1 U0 U5 U6 U4
dois um zero cinco cinco sete nove três zero quatro três zero um três meia oito;True;U2 U1 U0 U5 U5 U7 U9 U3 U0 U4 U3 U0 U1 U3 U6 U8;U2 U1 U0 U5 U5 U7 U9 U3 U0 U4 U3 U0 U1 U3 U6 U8
trinta e um setenta e três trinta e nove quarenta e sete noventa e cinco trinta meia oito vinte;False;D3 U1 D7 U3 D3 U9 D4 U7 D9 U5 D30 U6 U6 D20;
vinte e dois oitenta e três noventa e cinco quinhentos zero cento e quarenta e dois nove meia sete meia;False;D2 U2 D8 U3 D9 U5 C500 U0 C1 D4 U2 U9 U6 U7 U6;
mil e quatro quarenta e um oitenta meia três nove nove sete dois vinte e cinco;False;THOUSAND U4 D4 U1 D80 U6 U3 U9 U9 U7 U2 D2 U5;
treze meia um zero sete nove um cinco meia onze oito dois quarenta e quatro;True;D1 U3 U6 U1 U0 U7 U9 U1 U5 U6 D1 U1 U8 U2 D4 U4;D1 U3 U6 U1 U0 U7 U9 U1 U5 U6 D1 U1 U8 U2 D4 U4
oitenta trinta e quatro cinquenta oito oito oito meia nove quatro duzentos e dezessete;False;D80 D3 U4 D50 U8 U8 U8 U6 U9 U4 C2 D1 U7;
sete nove sete três meia zero cinco nove nove três dois oito um dois oito quatro;True;U7 U9 U7 U3 U6 U0 U5 U9 U9 U3 U2 U8 U1 U2 U8 U4;U7 U9 U7 U3 U6 U0 U5 U9 U9 U3 U2 U8 U1 U2 U8 U4
três zero zero meia zero sete nove sete quatro cinco um três um dois oito dois;True;U3 U0 U0 U6 U0 U7 U9 U7 U4 U5 U1 U3 U1 U2 U8 U2;U3 U0 U0 U6 U0 U7 U9 U7 U4 U5 U1 U3 U1 U2 U8 U2
cinquenta e sete cinquenta zero quatro sete três vinte vinte e sete noventa e oito sessenta e um;False;D5 U7 D50 U0 U4 U7 U3 D20 D2 U7 D9 U8 D6 U1;
trinta e trinta e seis vinte e seis sete cinco zero nove quarenta noventa e um vinte e cinco dezoito;False;D3 D3 U6 D2 U6 U7 U5 U0 U9 D40 D9 U1 D2 U5 D1 U8;
sessenta oitenta e três dezenove onze vinte sessenta e quatro setenta e um cinquenta e quatro;False;D60 D8 U3 D1 U9 D1 U1 D20 D6 U4 D7 U1 D5 U4;
oito quatro zero nove quatro um dois cinco zero cinco sete quatro três meia dois;False;U8 U4 U0 U9 U4 U1 U2 U5 U0 U5 U7 U4 U3 U6 U2;
zero três meia quatro onze sete cinco quatro oito sete zero três zero nove dois aperta;True;U0 U3 U6 U4 D1 U1 U7 U5 U4 U8 U7 U0 U3 U0 U9 U2;U0 U3 U6 U4 D1 U1 U7 U5 U4 U8 U7 U0 U3 U0 U9 U2
um zero dois sete quatro meia dois nove nove meia dois zero oito um cinco três;True;U1 U0 U2 U7 U4 U6 U2 U9 U9 U6 U2 U0 U8 U1 U5 U3;U1 U0 U2 U7 U4 U6 U2 U9 U9 U6 U2 U0 U8 U1 U5 U3
três três dezesseis quatro meia sete oito noventa e cinco dezenove cinquenta e um zero dois;True;U3 U3 D1 U6 U4 U6 U7 U8 D9 U5 D1 U9 D5 U1 U0 U2;U3 U3 D1 U6 U4 U6 U7 U8 D9 U5 D1 U9 D5 U1 U0 U2
nove nove dezessete sete um vinte e oito vinte e três cinco três meia quatro zero;False;U9 U9 D1 U7 U1 D2 U8 D2 U3 U5 U3 U6 U4 U0;
oito sete nove oito quatro um zero um oito dois cinco nove meia três oito;False;U8 U7 U9 U8 U4 U1 U0 U1 U8 U2 U5 U9 U6 U3 U8;
meia dois três dois oito sete um meia dois zero cinco sete nove quatro meia;False;U6 U2 U3 U2 U8 U7 U1 U6 U2 U0 U5 U7 U9 U4 U6;
cinco nove dois dois quatro cinco quatro zero sete três um nove cinco quatro oito meia;True;U5 U9 U2 U2 U4 U5 U4 U0 U7 U3 U1 U9 U5 U4 U8 U6;U5 U9 U2 U2 U4 U5 U4 U0 U7 U3 U1 U9 U5 U4 U8 U6
quatro quatro meia três quatro dezessete quatro oito doze cinco oito zero nove três;False;U4 U4 U6 U3 U4 D1 U7 U4 U8 D1 U2 U5 U8 U0 U9 U3;
quarenta e um quarenta e nove quarenta e dois vinte e cinco trinta e três trinta e dois zero oito meia sete;True;D4 U1 D4 U9 D4 U2 D2 U5 D3 U3 D3 U2 U0 U8 U6 U7;D4 U1 D4 U9 D4 U2 D2 U5 D3 U3 D3 U2 U0 U8 U6 U7
um nove cinco cinco quatro cinco nove zero oito três meia um três meia sete dois;True;U1 U9 U5 U5 U4 U5 U9 U0 U8 U3 U6 U1 U3 U6 U7 U2;U1 U9 U5 U5 U4 U5 U9 U0 U8 U3 U6 U1 U3 U6 U7 U2
nove dois cinco quatro dois cinco oito um um nove oito dois zero sete seis três;True;U9 U2 U5 U4 U2 U5 U8 U1 U1 U9 U8 U2 U0 U7 U6 U3;U9 U2 U5 U4 U2 U5 U8 U1 U1 U9 U8 U2 U0 U7 U6 U3
três quatro sete zero quatro cinco sete nove nove nove sete dois dois oito um meia;True;U3 U4 U7 U0 U4 U5 U7 U9 U9 U9 U7 U2 U2 U8 U1 U6;U3 U4 U7 U0 U4 U5 U7 U9 U9 U9 U7 U2 U2 U8 U1 U6
setenta e nove setenta e três sessenta cinquenta e nove nove três vinte e oito doze oitenta e quatro;False;D7 U9 D7 U3 D60 D5 U9 U9 U3 D2 U8 D1 U2 D8 U4;
trinta e seis sete meia noventa cinquenta e oito quarenta e oito quinze oitenta e dois vinte e um;False;D3 U6 U7 U6 D90 D5 U8 D4 U8 D1 U5 D8 U2 D2 U1;
trinta e três meia meia cinco três quatro sete nove dois oito oito nove três zero um;True;D3 U3 U6 U6 U5 U3 U4 U7 U9 U2 U8 U8 U9 U3 U0 U1;D3 U3 U6 U6 U5 U3 U4 U7 U9 U2 U8 U8 U9 U3 U0 U1
sete nove sete três meia zero cinco nove nove três dois oito um dois oito quatro;True;U7 U9 U7 U3 U6 U0 U5 U9 U9 U3 U2 U8 U1 U2 U8 U4;U7 U9 U7 U3 U6 U0 U5 U9 U9 U3 U2 U8 U1 U2 U8 U4
zero um nove três oito sete sete um um cinco dois sete nove seis quatro seis;True;U0 U1 U9 U3 U8 U7 U7 U1 U1 U5 U2 U7 U9 U6 U4 U6;U0 U1 U9 U3 U8 U7 U7 U1 U1 U5 U2 U7 U9 U6 U4 U6
um seis um quatro oito nove oito nove sete cinco zero três sete oito três dois;True;U1 U6 U1 U4 U8 U9 U8 U9 U7 U5 U0 U3 U7 U8 U3 U2;U1 U6 U1 U4 U8 U9 U8 U9 U7 U5 U0 U3 U7 U8 U3 U2
zero zero um três oito dois sete zero sete meia nove zero quatro um quatro cinco;True;U0 U0 U1 U3 U8 U2 U7 U0 U7 U6 U9 U0 U4 U1 U4 U5;U0 U0 U1 U3 U8 U2 U7 U0 U7 U6 U9 U0 U4 U1 U4 U5
três três meia meia cinco três quatro sete nove dois oito oito nove três zero um;True;U3 U3 U6 U6 U5 U3 U4 U7 U9 U2 U8 U8 U9 U3 U0 U1;U3 U3 U6 U6 U5 U3 U4 U7 U9 U2 U8 U8 U9 U3 U0 U1
trinta e três cinquenta e seis vinte e um cinquenta e quatro noventa e três oito dois zero sete oito;False;D3 U3 D5 U6 D2 U1 D5 U4 D9 U3 U8 U2 U0 U7 U8;
sete quatro nove sete noventa cinco meia três meia cinco meia um oito dois;False;U7 U4 U9 U7 D90 U5 U6 U3 U6 U5 U6 U1 U8 U2;
cinquenta e quatro setenta e um quarenta e cinco noventa e cinco vinte e cinco cinquenta e nove zero oitocentos e trinta e seis;True;D5 U4 D7 U1 D4 U5 D9 U5 D2 U5 D5 U9 U0 C8 D3 U6;D5 U4 D7 U1 D4 U5 D9 U5 D2 U5 D5 U9 U0 C8 D3 U6
três zero zero meia zero sete nove sete quatro cinco um três um dois oito dois;True;U3 U0 U0 U6 U0 U7 U9 U7 U4 U5 U1 U3 U1 U2 U8 U2;U3 U0 U0 U6 U0 U7 U9 U7 U4 U5 U1 U3 U1 U2 U8 U2
meia quatro dois oito cinco nove sete cinco um quatro quatro três três zero um;False;U6 U4 U2 U8 U5 U9 U7 U5 U1 U4 U4 U3 U3 U0 U1;
um meia quatro sete quatro quatro sete oito cinco dois três nove nove zero cinco;False;U1 U6 U4 U7 U4 U4 U7 U8 U5 U2 U3 U9 U9 U0 U5;
dezesseis catorze oitenta e nove oitenta e nove setenta e cinco zero três setenta e oito trinta e dois~;False;D1 U6 D1 U4 D8 U9 D8 U9 D7 U5 U0 U3 D7 U8 D3 U2;
três zero nove meia um sete dois cinco um oito cinco meia sete três quatro oito;True;U3 U0 U9 U6 U1 U7 U2 U5 U1 U8 U5 U6 U7 U3 U4 U8;U3 U0 U9 U6 U1 U7 U2 U5 U1 U8 U5 U6 U7 U3 U4 U8
quatro cinco oito seis oito um oito nove dois zero cinco seis sete três seis;False;U4 U5 U8 U6 U8 U1 U8 U9 U2 U0 U5 U6 U7 U3 U6;
zero sete zero zero sete dois nove dois quatro meia cinco três oito três onze;True;U0 U7 U0 U0 U7 U2 U9 U2 U4 U6 U5 U3 U8 U3 D1 U1;U0 U7 U0 U0 U7 U2 U9 U2 U4 U6 U5 U3 U8 U3 D1 U1
quinze vinte e quatro oitenta treze zero seis cinco sete cinquenta nove sete;False;D1 U5 D2 U4 D80 D1 U3 U0 U6 U5 U7 D50 U9 U7;
três sete meia sete zero dois cinco quatro oito um meia meia nove dois dezenove;True;U3 U7 U6 U7 U0 U2 U5 U4 U8 U1 U6 U6 U9 U2 D1 U9;U3 U7 U6 U7 U0 U2 U5 U4 U8 U1 U6 U6 U9 U2 D1 U9
um seis zero quatro oito três oito oito meia nove dois nove sete cinco cinco sete;True;U1 U6 U0 U4 U8 U3 U8 U8 U6 U9 U2 U9 U7 U5 U5 U7;U1 U6 U0 U4 U8 U3 U8 U8 U6 U9 U2 U9 U7 U5 U5 U7
dois dois meia cinco sete zero nove quatro cinco oito um quatro três um oito;False;U2 U2 U6 U5 U7 U0 U9 U4 U5 U8 U1 U4 U3 U1 U8;
seis cinco um dois nove quatro zero dois três nove oito dois sete um zero;False;U6 U5 U1 U2 U9 U4 U0 U2 U3 U9 U8 U2 U7 U1 U0;
onze meia quatro cinco meia oito sete três nove zero zero duzentos e dez;False;D1 U1 U4 U4 U6 U8 U7 U3 U9 U0 U0 C2 D10;
dois dois meia cinco setenta e quatro cinquenta e oito catorze trinta e um oito;False;U2 U2 U6 U5 D7 U4 D5 U8 D1 U4 D3 U1 U8;
meia sete oito dois onze oito meia zero três trinta e um cinco meia nove quatro;True;U6 U7 U8 U2 D1 U1 U8 U6 U0 U3 D3 U1 U5 U6 U9 U4;U6 U7 U8 U2 D1 U1 U8 U6 U0 U3 D3 U1 U5 U6 U9 U4
zero quatro seis sete dois oito quatro oito um sete um oito nove cinco três três;True;U0 U4 U6 U7 U2 U8 U4 U8 U1 U7 U1 U8 U9 U5 U3 U3;U0 U4 U6 U7 U2 U8 U4 U8 U1 U7 U1 U8 U9 U5 U3 U3
zero quatro oito quatro um três sete meia um nove dois cinco três dois;False;U0 U4 U8 U4 U1 U3 U7 U6 U1 U9 U2 U5 U3 U2;
quarenta e dois setenta e dois quarenta zero meia catorze oitenta e um cinquenta e quatro trinta e nove;False;D4 U2 D7 U2 D40 U0 U6 D1 U4 D8 U1 D5 U4 D3 U9;
vinte e um zero cinco cinquenta e sete nove três zero quatro trinta treze sessenta e oito;False;D2 U1 U0 U5 D5 U7 U9 U3 U0 U4 D30 D1 U3 D6 U8;
